filename,width,height,class,xmin,ymin,xmax,ymax,class_int
plastic105.jpg,512,384,botol,187,42,436,384,6
paper45.jpg,512,384,kertas,35,69,422,297,1
plastic104.jpg,512,384,botol,192,64,405,384,6
paper303.jpg,512,384,kertas,16,0,512,384,1
metal17.jpg,512,384,kaleng,162,109,485,351,5
plastic130.jpg,512,384,botol,94,103,386,319,6
cardboard341.jpg,512,384,kardus,0,0,512,384,3
metal532.jpg,224,224,kaleng,26,77,119,218,5
plastic189.jpg,512,384,botol,44,98,477,300,6
(424).jpg,180,180,kantong,33,9,146,173,0
cardboard327.jpg,512,384,kardus,64,0,512,384,3
vn_194.jpg,600,600,kantong,293,181,509,553,0
metal66.jpg,512,384,kaleng,151,116,393,384,5
cardboard383.jpg,512,384,kardus,0,0,512,384,3
cup27.jpg,512,512,cup,213,152,349,386,4
photo6127686526637814055.jpg,1280,1280,piring,131,318,1087,1100,2
cardboard146.jpg,512,384,kardus,13,0,439,384,3
(9).jpg,334,152,kantong,68,39,267,106,0
16.jpg,1477,1108,piring,189,170,1259,720,2
metal13.jpg,512,384,kaleng,257,47,512,384,5
metal38.jpg,512,384,kaleng,40,60,342,299,5
trash50.jpg,512,384,cup,176,124,434,359,4
WhatsApp Image 2022-06-08 at 00.03.38.jpg,1280,960,piring,195,2,1222,923,2
glass6.jpg,512,384,cup,195,62,320,279,4
19(1).jpg,282,400,kantong,40,5,241,384,0
metal32.jpg,512,384,kaleng,128,45,357,271,5
paper229.jpg,259,194,kertas,0,0,129,194,1
piring1.jpg,1280,960,piring,29,403,567,951,2
glass41.jpg,512,384,cup,167,84,396,333,4
paper225.jpg,275,183,kertas,139,122,275,183,1
glass117.jpg,512,384,cup,90,0,512,333,4
plastic14.jpg,512,384,botol,52,0,443,304,6
vn_186.jpg,640,480,kantong,240,213,372,295,0
paper193.jpg,512,384,kertas,66,-1,512,384,1
05151ecc4b11216b.jpg,1024,768,kantong,285,9,662,727,0
plastic44.jpg,512,384,botol,144,16,428,355,6
f02d82bee1f6f2c5.jpg,1024,753,kantong,459,110,923,601,0
metal76.jpg,512,384,kaleng,75,142,452,268,5
trash35.jpg,512,384,cup,159,39,408,284,4
trash69.jpg,512,384,cup,87,40,359,309,4
cardboard318.jpg,512,384,kardus,0,0,512,384,3
cup3.jpg,3120,4160,cup,765,609,2097,1946,4
photo6127686526637814049.jpg,1280,1280,piring,138,512,1157,864,2
vn_139.jpg,600,401,kantong,208,115,287,208,0
metal203.jpg,512,384,kaleng,115,0,436,336,5
cardboard283.jpg,512,384,kardus,0,0,512,384,3
metal585.jpg,311,162,kaleng,11,35,57,125,5
plastic51.jpg,512,384,botol,34,97,327,384,6
cup32.jpg,512,512,cup,111,22,396,487,4
photo6127686526637814042.jpg,1280,1280,piring,66,458,1096,876,2
paper228.jpg,310,163,kertas,0,0,210,90,1
vn_100.jpg,283,178,kantong,3,44,94,175,0
paper11.jpg,512,384,kertas,89,7,372,365,1
paper337.jpg,300,168,kertas,2,0,300,168,1
plastic167.jpg,512,384,botol,147,17,327,344,6
cup9.jpg,3120,4160,cup,672,1130,2577,2787,4
11.jpg,1477,1108,piring,698,8,1352,647,2
plastic126.jpg,512,384,botol,202,5,423,319,6
photo6127686526637814057.jpg,1280,1280,piring,73,264,1210,855,2
vn_139.jpg,600,401,kantong,352,79,507,210,0
cardboard4.jpg,512,384,kardus,0,0,512,384,3
(414).jpg,180,180,kantong,33,29,144,153,0
cup19.jpg,512,512,cup,151,36,369,452,4
vn_139.jpg,600,401,kantong,214,295,333,401,0
paper58.jpg,512,384,kertas,38,55,370,313,1
dcfed644b54e2391.jpg,768,1024,kantong,60,46,716,908,0
(417).jpg,302,168,kantong,213,37,289,144,0
metal585.jpg,311,162,kaleng,158,36,202,125,5
cardboard26.jpg,512,384,kardus,0,0,512,384,3
photo6127686526637814060.jpg,1280,1280,piring,178,315,1073,1035,2
paper130.jpg,512,384,kertas,48,55,414,327,1
paper4.jpg,512,384,kertas,77,14,452,355,1
metal70.jpg,512,384,kaleng,64,119,437,315,5
(461).jpg,145,187,kantong,7,11,140,177,0
vn_6.jpg,960,640,kantong,196,1,773,611,0
cardboard263.jpg,512,384,kardus,0,0,512,384,3
cardboard320.jpg,512,384,kardus,0,0,512,384,3
metal64.jpg,512,384,kaleng,0,34,376,359,5
(444).jpg,170,182,kantong,22,2,162,174,0
plastic75.jpg,512,384,botol,141,0,434,302,6
cardboard311.jpg,512,384,kardus,0,0,512,384,3
(417).jpg,302,168,kantong,158,21,232,143,0
(10).jpg,260,164,kantong,64,21,188,155,0
cardboard334.jpg,512,384,kardus,0,0,512,384,3
cup15.jpg,512,512,cup,0,54,335,269,4
(28).jpg,203,203,kantong,25,8,171,193,0
(417).jpg,302,168,kantong,84,14,159,139,0
(593).jpg,302,167,kantong,57,5,241,164,0
glass87.jpg,512,384,cup,142,124,446,306,4
metal405.jpg,512,384,kaleng,235,35,512,384,5
paper447.jpg,512,384,kertas,56,10,430,375,1
(31).jpg,249,183,kantong,0,12,180,166,0
WhatsApp Image 2022-06-08 at 00.03.35 (1).jpg,1280,960,piring,199,166,663,881,2
plastic65.jpg,512,384,botol,102,141,334,384,6
metal396.jpg,512,384,kaleng,63,141,512,384,5
(451).jpg,180,180,kantong,40,20,137,166,0
metal605.jpg,225,225,kaleng,25,13,143,152,5
metal51.jpg,512,384,kaleng,251,48,512,384,5
plastic142.jpg,512,384,botol,95,0,332,370,6
b300a5975ac68399.jpg,1024,768,kantong,548,246,794,647,0
metal54.jpg,512,384,kaleng,28,0,482,383,5
photo6127686526637814056.jpg,1280,1280,piring,85,395,1262,1016,2
plastic138.jpg,512,384,botol,115,103,348,245,6
paper361.jpg,512,384,kertas,26,0,447,335,1
paper225.jpg,275,183,kertas,0,37,156,130,1
05a529c287c9ca21.jpg,1024,1024,kantong,173,204,774,831,0
metal130.jpg,512,384,kaleng,0,0,316,334,5
cardboard305.jpg,512,384,kardus,0,0,512,384,3
paper245.jpg,343,147,kertas,102,0,220,63,1
glass123.jpg,512,384,cup,52,0,435,254,4
paper351.jpg,274,184,kertas,18,9,254,184,1
metal402.jpg,512,384,kaleng,0,77,297,333,5
metal33.jpg,512,384,kaleng,61,0,372,261,5
(27).jpg,199,199,kantong,60,29,150,166,0
paper354.jpg,512,384,kertas,74,80,413,274,1
paper279.jpg,299,168,kertas,57,16,299,168,1
177.jpg,175,175,kantong,10,7,159,175,0
WhatsApp Image 2022-06-08 at 00.03.37 (2).jpg,1280,960,piring,167,28,1056,925,2
photo6127686526637814044.jpg,1280,1280,piring,136,227,1187,1086,2
05642dbfac7ae5b0.jpg,1024,768,kantong,497,154,674,406,0
cup48.jpg,512,512,cup,164,192,348,485,4
plastic73.jpg,512,384,botol,182,46,342,384,6
cardboard314.jpg,512,384,kardus,133,0,512,384,3
metal676.jpg,275,183,kaleng,31,30,235,156,5
paper225.jpg,275,183,kertas,152,31,275,94,1
WhatsApp Image 2022-06-08 at 00.03.39 (2).jpg,1280,960,piring,653,196,1150,643,2
metal232.jpg,512,384,kaleng,101,0,426,383,5
cup21.jpg,512,512,cup,0,103,243,382,4
vn_139.jpg,600,401,kantong,264,71,354,144,0
cardboard55.jpg,512,384,kardus,0,0,512,384,3
metal581.jpg,234,215,kaleng,40,15,124,187,5
(455).jpg,125,200,kantong,19,9,112,177,0
8.jpg,1477,1108,piring,751,188,1265,546,2
cardboard262.jpg,512,384,kardus,0,0,512,384,3
paper272.jpg,512,384,kertas,17,71,374,310,1
metal594.jpg,259,195,kaleng,43,6,212,195,5
cardboard22.jpg,512,384,kardus,0,0,512,384,3
cup14.jpg,1944,2592,cup,313,945,1564,2126,4
glass111.jpg,512,384,cup,115,40,405,320,4
vn_186.jpg,640,480,kantong,106,329,270,471,0
(427).jpg,180,180,kantong,30,17,148,162,0
paper296.jpg,512,384,kertas,52,131,361,252,1
vn_49.jpg,450,509,kantong,28,308,271,508,0
photo6127686526637814054.jpg,1280,1280,piring,141,224,1140,1037,2
cardboard3.jpg,512,384,kardus,0,0,512,384,3
metal756.jpg,512,384,kaleng,52,8,434,290,5
(584).jpg,180,180,kantong,102,42,173,144,0
metal677.jpg,225,225,kaleng,67,35,156,200,5
photo6127686526637814052.jpg,1280,1280,piring,106,385,1243,960,2
metal585.jpg,311,162,kaleng,206,36,250,124,5
KCNMO50TJDP1.jpg,512,512,piring,23,21,493,496,2
(18).jpg,206,206,kantong,16,75,126,192,0
cup25.jpg,512,512,cup,9,178,159,492,4
14.jpg,1477,1108,piring,5,89,862,520,2
cup24.jpg,512,512,cup,28,88,227,434,4
WhatsApp Image 2022-06-08 at 00.03.36 (2).jpg,960,1280,piring,102,192,723,867,2
(410).jpg,147,206,kantong,9,9,139,188,0
bd964b0de5dd192b.jpg,683,1024,kantong,73,194,503,826,0
metal476.jpg,275,183,kaleng,0,59,70,174,5
vn_45.jpg,800,531,kantong,372,394,473,496,0
cup31.jpg,512,512,cup,15,14,237,436,4
plastic101.jpg,512,384,botol,25,0,418,319,6
paper225.jpg,275,183,kertas,92,68,275,142,1
cardboard343.jpg,512,384,kardus,0,0,512,384,3
paper132.jpg,512,384,kertas,85,0,333,329,1
metal362.jpg,512,384,kaleng,150,0,422,305,5
cup49.jpg,512,512,cup,28,161,247,416,4
cup2.jpg,3120,4160,cup,1643,1621,2670,2963,4
plastic88.jpg,512,384,botol,112,4,479,384,6
metal129.jpg,512,384,kaleng,58,32,385,374,5
paper293.jpg,512,384,kertas,23,62,444,384,1
plastic57.jpg,512,384,botol,170,69,486,384,6
photo6127686526637814045.jpg,1280,1280,piring,45,476,1136,967,2
175.jpg,544,683,kantong,7,2,530,683,0
metal378.jpg,512,384,kaleng,63,140,512,384,5
paper346.jpg,512,384,kertas,98,46,437,373,1
metal1.jpg,512,384,kaleng,0,0,313,284,5
paper2.jpg,512,384,kertas,2,34,441,382,1
plastic122.jpg,512,384,botol,207,0,353,320,6
metal16.jpg,512,384,kaleng,82,19,434,340,5
glass108.jpg,512,384,cup,121,93,367,295,4
paper278.jpg,512,384,kertas,114,68,393,349,1
paper571.jpg,512,384,kertas,103,105,296,297,1
IMG_20220608_212440.jpg,3472,4640,piring,222,1041,3287,3717,2
plastic127.jpg,512,384,botol,235,84,473,270,6
vn_139.jpg,600,401,kantong,0,94,107,255,0
plastic36.jpg,512,384,botol,29,49,473,351,6
vn_132.jpg,586,390,kantong,314,69,385,146,0
paper281.jpg,512,384,kertas,81,0,432,384,1
vn_45.jpg,800,531,kantong,446,382,558,492,0
metal308.jpg,512,384,kaleng,86,62,382,342,5
cup39.jpg,512,512,cup,13,177,135,501,4
cup43.jpg,512,512,cup,300,44,452,436,4
plastic96.jpg,512,384,botol,117,79,452,276,6
plastic64.jpg,512,384,botol,72,46,412,283,6
cardboard325.jpg,512,384,kardus,0,0,512,384,3
piring1.jpg,1280,960,piring,539,112,1222,680,2
15.jpg,1477,1108,piring,278,206,1244,952,2
metal361.jpg,512,384,kaleng,58,0,308,294,5
2.jpg,1000,1000,piring,35,117,606,485,2
paper249.jpg,360,140,kertas,193,1,276,136,1
plastic62.jpg,512,384,botol,118,22,397,384,6
cardboard285.jpg,512,384,kardus,0,0,512,384,3
cardboard270.jpg,512,384,kardus,0,0,512,384,3
cardboard317.jpg,512,384,kardus,0,0,512,384,3
4.jpg,275,183,piring,65,25,198,156,2
(456).jpg,145,182,kantong,23,20,123,162,0
cardboard80.jpg,512,384,kardus,0,0,512,384,3
paper225.jpg,275,183,kertas,0,0,76,39,1
(441).jpg,137,175,kantong,5,1,132,165,0
paper249.jpg,360,140,kertas,0,1,84,137,1
cup1.jpg,3120,4160,cup,605,1414,1493,2617,4
metal43.jpg,512,384,kaleng,136,0,512,326,5
(17).jpg,193,206,kantong,22,43,164,149,0
b300a5975ac68399.jpg,1024,768,kantong,334,219,734,545,0
metal532.jpg,224,224,kaleng,112,9,192,202,5
cardboard347.jpg,512,384,kardus,0,0,512,384,3
(584).jpg,180,180,kantong,62,50,120,135,0
metal75.jpg,512,384,kaleng,17,84,512,384,5
WhatsApp Image 2022-06-08 at 00.03.39 (2).jpg,1280,960,piring,66,356,551,806,2
metal243.jpg,512,384,kaleng,117,47,512,326,5
(429).jpg,225,225,kantong,42,22,171,202,0
cardboard364.jpg,512,384,kardus,0,0,512,384,3
176.jpg,240,203,kantong,38,10,217,193,0
10.jpg,1477,1108,piring,280,162,969,847,2
WhatsApp Image 2022-06-08 at 00.03.37 (1).jpg,1280,960,piring,92,5,1229,829,2
paper411.jpg,186,271,kertas,5,7,183,265,1
cardboard294.jpg,512,384,kardus,83,0,452,384,3
IMG_20220608_212828.jpg,3472,4640,piring,1348,2295,3457,4022,2
plastic49.jpg,512,384,botol,32,104,466,274,6
plastic185.jpg,512,384,botol,168,24,276,304,6
18.jpg,1477,1108,piring,197,168,1378,698,2
(421).jpg,310,163,kantong,93,0,238,162,0
plastic153.jpg,512,384,botol,187,109,294,263,6
cardboard333.jpg,512,384,kardus,0,60,512,384,3
cup44.jpg,512,512,cup,196,46,498,416,4
cup35.jpg,512,512,cup,62,182,365,459,4
00d669e2390b50ee.jpg,1024,1024,kantong,0,193,276,1024,0
cardboard350.jpg,512,384,kardus,0,36,512,384,3
00d669e2390b50ee.jpg,1024,1024,kantong,793,341,1024,942,0
plastic8.jpg,512,384,botol,137,51,422,331,6
11(1).jpg,375,500,kantong,31,10,342,491,0
paper74.jpg,512,384,kertas,0,0,462,370,1
S__19423431.jpg,1108,1478,piring,7,310,1108,1273,2
cup39.jpg,512,512,cup,151,105,298,504,4
IMG_20220608_212504.jpg,3472,4640,piring,137,1025,3330,3776,2
plastic99.jpg,512,384,botol,65,51,313,273,6
cardboard297.jpg,512,384,kardus,0,0,512,384,3
paper280.jpg,190,266,kertas,0,1,190,266,1
metal389.jpg,512,384,kaleng,0,50,511,384,5
paper251.jpg,265,190,kertas,1,1,265,190,1
vn_203.jpg,682,512,kantong,428,163,581,367,0
paper133.jpg,512,384,kertas,19,0,512,384,1
cup40.jpg,512,512,cup,107,68,405,459,4
plastic165.jpg,512,384,botol,16,129,497,335,6
metal41.jpg,512,384,kaleng,144,139,385,384,5
WhatsApp Image 2022-06-08 at 00.03.38 (1).jpg,1280,960,piring,180,12,1050,839,2
cardboard226.jpg,512,384,kardus,0,0,512,384,3
plastic32.jpg,512,384,botol,102,0,432,368,6
paper5.jpg,512,384,kertas,9,4,420,376,1
metal128.jpg,512,384,kaleng,34,33,440,384,5
paper457.jpg,512,384,kertas,2,2,509,378,1
metal331.jpg,512,384,kaleng,101,17,512,320,5
cup36.jpg,512,512,cup,237,5,401,418,4
1.jpg,194,259,piring,0,72,191,232,2
paper32.jpg,512,384,kertas,56,15,437,361,1
cup5.jpg,1836,3264,cup,0,599,1764,2094,4
cup7.jpg,3120,4160,cup,1183,2354,2757,3670,4
(446).jpg,181,181,kantong,31,8,152,169,0
metal261.jpg,512,384,kaleng,170,0,352,373,5
(7).jpg,280,168,kantong,41,32,235,155,0
12.jpg,1477,1108,piring,88,22,848,746,2
cup10.jpg,3120,4160,cup,698,41,2701,1905,4
photo6127686526637814050.jpg,1280,1280,piring,178,339,1185,1035,2
paper117.jpg,512,384,kertas,170,104,306,297,1
plastic174.jpg,512,384,botol,113,70,385,263,6
paper245.jpg,343,147,kertas,0,1,99,64,1
vn_132.jpg,586,390,kantong,493,39,558,86,0
metal438.jpg,512,384,kaleng,22,84,512,384,5
301.jpg,333,500,kantong,26,41,318,291,0
vn_139.jpg,600,401,kantong,59,324,163,401,0
metal55.jpg,512,384,kaleng,186,44,478,332,5
cardboard147.jpg,512,384,kardus,0,0,414,384,3
cup20.jpg,512,512,cup,152,56,362,433,4
trash80.jpg,512,384,cup,183,81,376,273,4
cup49.jpg,512,512,cup,332,163,439,464,4
glass31.jpg,512,384,cup,25,47,345,384,4
plastic116.jpg,512,384,botol,53,30,512,342,6
vn_45.jpg,800,531,kantong,264,378,339,460,0
00d669e2390b50ee.jpg,1024,1024,kantong,190,4,848,1024,0
vn_137.jpg,1000,1000,kantong,204,24,777,1000,0
plastic129.jpg,512,384,botol,67,179,355,337,6
plastic131.jpg,512,384,botol,113,105,311,300,6
paper336.jpg,277,182,kertas,37,17,242,177,1
cup43.jpg,512,512,cup,46,46,203,421,4
plastic47.jpg,512,384,botol,108,129,380,226,6
(310).jpg,275,184,kertas,75,18,200,166,1
cup21.jpg,512,512,cup,199,112,502,452,4
cup25.jpg,512,512,cup,331,27,506,500,4
glass52.jpg,512,384,cup,6,64,344,336,4
photo6127686526637814040.jpg,1280,1280,piring,157,236,1103,962,2
22.jpg,1477,1108,piring,688,71,1305,645,2
vn_203.jpg,682,512,kantong,24,250,349,469,0
paper191.jpg,512,384,kertas,23,0,458,384,1
cup18.jpg,512,512,cup,149,30,355,487,4
plastic202.jpg,512,384,botol,67,92,462,270,6
metal10.jpg,512,384,kaleng,248,1,512,384,5
photo6127686526637814053.jpg,1280,1280,piring,122,290,1252,932,2
paper225.jpg,275,183,kertas,77,0,275,47,1
cardboard288.jpg,512,384,kardus,31,0,512,384,3
paper106.jpg,512,384,kertas,42,74,487,341,1
metal293.jpg,512,384,kaleng,149,13,349,327,5
cardboard13.jpg,512,384,kardus,0,0,512,384,3
metal80.jpg,512,384,kaleng,50,88,512,363,5
plastic106.jpg,512,384,botol,0,107,499,305,6
metal476.jpg,275,183,kaleng,132,39,194,143,5
cup6.jpg,3120,4160,cup,512,640,2701,2885,4
19.jpg,1477,1108,piring,302,146,1366,952,2
cup11.jpg,3120,4160,cup,745,1068,2572,3954,4
21.jpg,1477,1108,piring,0,34,674,653,2
(8).jpg,312,163,kantong,40,57,189,162,0
paper225.jpg,275,183,kertas,0,128,146,183,1
(24).jpg,215,215,kantong,19,21,197,209,0
cardboard76.jpg,512,384,kardus,0,0,512,384,3
plastic136.jpg,512,384,botol,129,105,299,304,6
photo6127686526637814046.jpg,1280,1280,piring,150,311,1150,1084,2
cup7.jpg,3120,4160,cup,1142,872,2752,2204,4
plastic154.jpg,512,384,botol,194,147,287,222,6
paper357.jpg,512,384,kertas,29,12,429,341,1
cup8.jpg,3120,4160,cup,548,661,1942,1946,4
metal281.jpg,512,384,kaleng,16,8,485,383,5
cup17.jpg,512,512,cup,64,0,446,499,4
IMG_20220608_212844.jpg,4640,3472,piring,97,1045,2600,3028,2
metal71.jpg,512,384,kaleng,109,98,395,384,5
metal52.jpg,512,384,kaleng,151,76,443,384,5
vn_132.jpg,586,390,kantong,384,241,506,372,0
vn_139.jpg,600,401,kantong,497,306,600,395,0
plastic98.jpg,512,384,botol,133,60,369,293,6
(438).jpg,145,194,kantong,24,23,113,156,0
metal30.jpg,512,384,kaleng,173,0,352,371,5
cup42.jpg,512,512,cup,189,134,373,477,4
photo6127686526637814051.jpg,1280,1280,piring,122,227,1215,1063,2
23.jpg,1477,1108,piring,644,443,1275,1027,2
28S96F28KAEV.jpg,512,512,piring,14,3,460,512,2
bd3927e41f463052.jpg,1024,682,kantong,48,19,988,680,0
paper449.jpg,512,384,kertas,29,125,416,352,1
paper268.jpg,191,263,kertas,0,0,191,257,1
paper228.jpg,310,163,kertas,208,0,308,91,1
trash60.jpg,512,384,cup,132,37,350,296,4
photo6127686526637814048.jpg,1280,1280,piring,155,409,1178,1063,2
paper34.jpg,512,384,kertas,0,1,512,384,1
00a76046606aa888.jpg,1024,768,kantong,0,337,285,457,0
cup4.jpg,3096,4128,cup,1261,1060,2470,2423,4
WhatsApp Image 2022-06-08 at 00.03.37.jpg,1280,960,piring,244,46,1085,946,2
cardboard382.jpg,512,384,kardus,0,0,512,384,3
paper229.jpg,259,194,kertas,130,0,259,194,1
vn_119.jpg,660,440,kantong,8,53,220,353,0
glass92.jpg,512,384,cup,118,61,371,317,4
cardboard338.jpg,512,384,kardus,0,0,512,384,3
WhatsApp Image 2022-06-08 at 00.03.39 (1).jpg,1280,960,piring,693,173,1280,545,2
photo6127686526637814041.jpg,1280,1280,piring,122,306,1103,958,2
metal387.jpg,512,384,kaleng,81,152,487,384,5
plastic157.jpg,512,384,botol,165,76,512,384,6
plastic34.jpg,512,384,botol,228,0,364,253,6
plastic119.jpg,512,384,botol,0,0,508,384,6
(595).jpg,294,172,kantong,93,1,195,151,0
(11).jpg,223,164,kantong,58,39,176,137,0
cardboard79.jpg,512,384,kardus,0,0,512,384,3
05642dbfac7ae5b0.jpg,1024,768,kantong,231,205,429,501,0
paper495.jpg,512,384,kertas,37,14,489,383,1
cup41.jpg,512,512,cup,163,77,340,468,4
cardboard385.jpg,512,384,kardus,63,49,450,341,3
glass110.jpg,512,384,cup,105,59,379,384,4
cardboard351.jpg,512,384,kardus,0,0,512,384,3
cardboard309.jpg,512,384,kardus,0,0,512,252,3
13.jpg,1477,1108,piring,357,404,1267,971,2
(12).jpg,164,164,kantong,25,26,104,148,0
cup37.jpg,512,512,cup,156,104,354,469,4
paper230.jpg,269,187,kertas,0,0,269,187,1
cup38.jpg,512,512,cup,96,146,185,416,4
plastic80.jpg,512,384,botol,62,80,479,323,6
cup1.jpg,3120,4160,cup,1472,1368,2298,2369,4
cup13.jpg,3000,4000,cup,0,2194,1445,4000,4
paper190.jpg,512,384,kertas,0,0,511,321,1
vn_132.jpg,586,390,kantong,375,91,430,151,0
cup4.jpg,3096,4128,cup,257,1629,1517,2822,4
paper75.jpg,512,384,kertas,95,87,331,316,1
plastic93.jpg,512,384,botol,134,72,401,384,6
vn_194.jpg,600,600,cup,97,373,275,553,4
vn_132.jpg,586,390,kantong,415,62,521,170,0
metal585.jpg,311,162,kaleng,109,35,154,125,5
WhatsApp Image 2022-06-08 at 00.03.36.jpg,1280,960,piring,173,124,982,706,2
metal186.jpg,512,384,kaleng,105,81,362,341,5
metal99.jpg,512,384,kaleng,127,53,465,384,5
IMG_20220608_212844.jpg,4640,3472,piring,2277,513,3937,1597,2
paper295.jpg,512,384,kertas,27,89,440,323,1
WhatsApp Image 2022-06-08 at 00.03.36 (1).jpg,1280,960,piring,120,119,1057,923,2
LPEIB9SC4CVH.jpg,512,512,piring,5,215,512,510,2
cardboard365.jpg,512,384,kardus,0,0,512,384,3
cardboard332.jpg,512,384,kardus,0,0,512,384,3
(592).jpg,180,180,kantong,44,18,138,165,0
paper147.jpg,512,384,kertas,0,0,472,384,1
paper33.jpg,512,384,kertas,103,1,424,384,1
